scorer,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000,DLC_resnet50_Beam_walkNov4shuffle1_224000
bodyparts,nose,nose,nose,left_forearm,left_forearm,left_forearm,right_forearm,right_forearm,right_forearm,left_hindleg,left_hindleg,left_hindleg,right_hindleg,right_hindleg,right_hindleg,basetail,basetail,basetail,beam1,beam1,beam1,beam2,beam2,beam2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,774.7503051757812,283.9290466308594,0.9993520975112915,806.4365234375,293.6654052734375,0.9870299100875854,883.328125,290.32989501953125,0.9502962827682495,1013.0728759765625,291.67572021484375,0.9999361634254456,977.6538696289062,283.2700500488281,0.9972335696220398,1041.35205078125,174.1290740966797,0.9999721050262451,163.55169677734375,336.06610107421875,0.9994267821311951,163.74566650390625,298.6230773925781,0.9963860511779785
1,766.92333984375,285.982177734375,0.9984064698219299,795.5659790039062,293.9162902832031,0.9718039035797119,880.0067138671875,290.37493896484375,0.9696341156959534,1011.7039184570312,293.6913146972656,0.9999071955680847,974.8341674804688,285.021728515625,0.9976341724395752,1037.626708984375,173.69589233398438,0.9998551607131958,161.37771606445312,337.5530700683594,0.9993891716003418,161.60052490234375,300.42156982421875,0.9958638548851013
2,766.7080688476562,283.97113037109375,0.9957534670829773,786.6166381835938,294.2740478515625,0.8611782193183899,881.2180786132812,289.0450744628906,0.9798102378845215,1011.6664428710938,292.02130126953125,0.9999575614929199,978.5007934570312,283.1683349609375,0.999444305896759,1036.9677734375,172.99853515625,0.9999025464057922,162.54830932617188,336.2526550292969,0.999367892742157,162.7064971923828,298.8082580566406,0.9972150325775146
3,761.5725708007812,282.4106140136719,0.9957822561264038,787.0458374023438,294.38848876953125,0.9550857543945312,880.3602905273438,288.3653564453125,0.9047451615333557,1012.8634643554688,291.8177490234375,0.9999448657035828,980.921142578125,282.2155456542969,0.9993904829025269,1035.20556640625,171.94924926757812,0.9998554587364197,162.0936279296875,336.35552978515625,0.9993415474891663,162.2857666015625,299.00152587890625,0.9971269965171814
4,758.5250854492188,282.30877685546875,0.9978386759757996,787.1488037109375,294.87176513671875,0.9471657872200012,882.5758666992188,289.4208679199219,0.9626682996749878,1012.660888671875,292.262451171875,0.999936580657959,979.0632934570312,283.29376220703125,0.9993525147438049,1033.4696044921875,172.7965087890625,0.999910295009613,161.83531188964844,336.76385498046875,0.9994418025016785,162.07981872558594,299.3337707519531,0.9976163506507874
5,758.6414794921875,280.6990966796875,0.9989687204360962,793.1360473632812,291.9360046386719,0.9635957479476929,882.675048828125,287.8097839355469,0.8971093893051147,1014.0923461914062,291.4852600097656,0.9999001622200012,980.81787109375,281.5314636230469,0.9991441369056702,1032.89013671875,172.4062957763672,0.9999240040779114,162.81048583984375,336.1719970703125,0.9994913935661316,162.85023498535156,298.3607482910156,0.9976300597190857
6,755.280517578125,281.36761474609375,0.9997691512107849,791.4095458984375,293.576416015625,0.9939897656440735,878.7412719726562,286.66973876953125,0.8865677118301392,1012.9426879882812,291.8533630371094,0.999943733215332,979.9609375,282.5531921386719,0.9995478987693787,1029.330322265625,174.4860382080078,0.9999610185623169,161.87921142578125,337.1388244628906,0.9995571970939636,162.01132202148438,299.4190979003906,0.9970954060554504
7,752.4824829101562,280.80206298828125,0.9997352361679077,793.2862548828125,291.653076171875,0.9967162013053894,863.794921875,283.6274108886719,0.8938645124435425,1014.2485961914062,292.03155517578125,0.9998925924301147,981.457275390625,282.2379455566406,0.9989500641822815,1028.607421875,174.67857360839844,0.9999639987945557,162.38990783691406,336.545654296875,0.9995473027229309,162.47703552246094,298.8194274902344,0.99751216173172
