scorer,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000,DLC_resnet50_NCPNov4shuffle1_263000
bodyparts,nose,nose,nose,Lear,Lear,Lear,Rear,Rear,Rear,LFfoot,LFfoot,LFfoot,RFfoot,RFfoot,RFfoot,LHfoot,LHfoot,LHfoot,RHfoot,RHfoot,RHfoot,basetail,basetail,basetail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2468.390625,730.6509399414062,0.9975519776344299,2593.62939453125,570.42919921875,0.920941948890686,2546.90234375,565.9926147460938,0.9840522408485413,2579.1484375,761.9508666992188,0.6346079111099243,2790.104248046875,721.940673828125,0.5473651885986328,2583.463134765625,760.1187744140625,0.9107651710510254,2978.55224609375,760.4781494140625,0.1739659309387207,3183.823974609375,585.817138671875,0.7499809861183167
1,2457.5537109375,732.3598022460938,0.987847089767456,2583.914794921875,580.1904296875,0.9816101789474487,2535.486328125,569.0436401367188,0.9758573770523071,2581.34814453125,761.11328125,0.6275752782821655,3045.78125,752.19775390625,0.43958133459091187,2585.406982421875,760.0401000976562,0.8662614822387695,2979.248046875,761.0455932617188,0.1759413778781891,3178.12939453125,585.7379760742188,0.8479681015014648
2,2442.044677734375,731.604248046875,0.981421709060669,2570.297119140625,575.7354736328125,0.9584331512451172,2525.212890625,569.1263427734375,0.9668833613395691,2583.66357421875,760.6103515625,0.6806591749191284,3045.892822265625,752.458984375,0.6402078866958618,2982.261474609375,761.7485961914062,0.8542165160179138,2980.166259765625,762.0736694335938,0.2585844397544861,3171.511474609375,583.84814453125,0.856839656829834
3,2426.0478515625,731.236083984375,0.9755246639251709,2554.34130859375,578.8297119140625,0.9683306813240051,2512.65380859375,568.6336669921875,0.9808470010757446,2583.129638671875,762.9879760742188,0.7770998477935791,3045.68603515625,751.5980834960938,0.7590336799621582,2980.3857421875,763.2832641601562,0.8599749207496643,2978.54345703125,763.7070922851562,0.25491422414779663,3155.398681640625,587.6575927734375,0.9623426795005798
4,2410.64599609375,729.9188232421875,0.9613616466522217,2540.6015625,579.5582275390625,0.9794212579727173,2501.438720703125,569.3212890625,0.9724642038345337,2582.955322265625,763.8123168945312,0.7962979078292847,3047.39453125,749.7562255859375,0.6170448064804077,2982.779541015625,764.2975463867188,0.9036613702774048,2980.510986328125,763.93408203125,0.1867731511592865,3140.39599609375,591.1012573242188,0.9022517204284668
5,2397.537109375,731.167724609375,0.9706010818481445,2524.2587890625,581.5234985351562,0.9850423336029053,2489.46435546875,569.1509399414062,0.9301397204399109,2581.767333984375,764.4947509765625,0.7150666117668152,2635.925048828125,747.9463500976562,0.3881514072418213,2991.858154296875,766.36376953125,0.9178125858306885,2989.08349609375,767.1143798828125,0.2025984227657318,3121.759521484375,593.4768676757812,0.9580675363540649
6,2385.18212890625,732.2574462890625,0.9863062500953674,2512.61376953125,582.9207153320312,0.9886473417282104,2474.516845703125,569.3336181640625,0.8564354181289673,2587.20751953125,764.8799438476562,0.7356391549110413,2639.320068359375,748.6260375976562,0.34779322147369385,2997.922607421875,775.98828125,0.8508288860321045,2995.76171875,775.3699951171875,0.12200531363487244,3108.91015625,594.8228149414062,0.9874699711799622
7,2374.548828125,735.0077514648438,0.9906904697418213,2499.733642578125,582.6734008789062,0.9633018374443054,2466.206298828125,573.8009033203125,0.9682226181030273,2586.509521484375,765.8072509765625,0.791242241859436,2640.364501953125,747.935546875,0.6032488942146301,3001.2294921875,775.559814453125,0.9006818532943726,2587.1572265625,764.7525634765625,0.08631166815757751,3092.003173828125,598.1895751953125,0.9734644889831543
8,2368.21826171875,733.1298217773438,0.9955747127532959,2497.54150390625,588.8023681640625,0.9856781363487244,2458.881591796875,571.8984985351562,0.9344729781150818,2587.097900390625,764.8760375976562,0.7450739145278931,2643.440185546875,747.189453125,0.5438364148139954,2590.194580078125,763.77197265625,0.6321259140968323,2645.0224609375,747.5479736328125,0.08637771010398865,3075.59326171875,602.909423828125,0.9585157036781311
9,2361.087890625,733.83935546875,0.9668229222297668,2490.7138671875,584.2760009765625,0.978489875793457,2454.77392578125,575.1091918945312,0.9643411636352539,2586.427734375,765.8292236328125,0.7613414525985718,2646.146240234375,748.4822387695312,0.2754496932029724,2795.432373046875,746.5963745117188,0.6803776025772095,2793.64892578125,747.1381225585938,0.24480092525482178,3055.717529296875,605.3671875,0.942720890045166
10,2351.19287109375,734.445068359375,0.9857721328735352,2479.668212890625,586.6543579101562,0.9798076152801514,2443.804931640625,576.51953125,0.9042665958404541,2586.71435546875,764.9793090820312,0.7489367723464966,2756.7333984375,748.269775390625,0.4605022668838501,2589.413330078125,764.337158203125,0.6125289797782898,2758.34765625,749.2107543945312,0.45540761947631836,3029.198486328125,609.4085693359375,0.9298326969146729
11,2345.537353515625,733.5345458984375,0.9839029312133789,2476.221923828125,585.9313354492188,0.9775629043579102,2435.956787109375,578.1234130859375,0.9811186790466309,2585.895263671875,764.7890014648438,0.7523925304412842,2711.61572265625,749.3978881835938,0.11981749534606934,2588.47705078125,764.2373657226562,0.4710654318332672,2713.178955078125,749.7310791015625,0.5281634330749512,3002.830322265625,619.8375854492188,0.14631792902946472
12,2339.287841796875,733.7567138671875,0.9957689046859741,2465.572998046875,586.3927612304688,0.9875934720039368,2430.350830078125,577.7369995117188,0.8632462024688721,2585.7666015625,764.4805297851562,0.711239755153656,2516.806640625,729.9065551757812,0.3235243558883667,2589.011962890625,763.87646484375,0.5326106548309326,2778.633544921875,749.8309936523438,0.2543572783470154,2982.0693359375,620.731689453125,0.8086777329444885
13,2329.842041015625,736.0391845703125,0.9931234121322632,2454.89990234375,582.9156494140625,0.9786895513534546,2417.71728515625,579.3301391601562,0.9779769778251648,2585.99365234375,765.2861938476562,0.7593404054641724,2512.50634765625,729.2843627929688,0.7475534677505493,2710.3125,763.5914306640625,0.887284517288208,2709.178955078125,763.6361083984375,0.07946756482124329,2968.74951171875,623.7431640625,0.9129819869995117
14,2328.00439453125,732.8019409179688,0.9924845695495605,2456.6142578125,583.2081298828125,0.9864751100540161,2410.8671875,577.7984008789062,0.9501627087593079,2586.202880859375,765.3040771484375,0.7827423810958862,2558.403564453125,735.8538818359375,0.20385557413101196,2700.949951171875,765.6188354492188,0.9613971710205078,2696.871337890625,764.2838134765625,0.1224006712436676,2956.239990234375,628.5808715820312,0.9285807609558105
15,2324.75537109375,730.0611572265625,0.9954178333282471,2455.53466796875,578.3272094726562,0.9836969971656799,2407.023681640625,572.2836303710938,0.9517654180526733,2586.948486328125,765.0100708007812,0.6376281976699829,2551.161865234375,732.5193481445312,0.47731995582580566,2700.122314453125,765.3196411132812,0.9644598960876465,2324.155517578125,726.1875610351562,0.06417587399482727,2950.648193359375,631.8836059570312,0.7698801755905151
16,2318.24853515625,732.0999145507812,0.9873842000961304,2448.989013671875,578.9441528320312,0.9889025688171387,2397.92626953125,570.6363525390625,0.9709560871124268,2586.883544921875,765.7671508789062,0.7309930920600891,2496.725341796875,722.8234252929688,0.3895973563194275,2700.36572265625,763.286865234375,0.9071874022483826,2498.095947265625,722.0487670898438,0.06303471326828003,2942.34912109375,636.9259643554688,0.279918372631073
17,2309.481689453125,732.2794799804688,0.9942681789398193,2444.48095703125,580.6630859375,0.9751389622688293,2387.17333984375,567.6718139648438,0.9837369322776794,2584.592529296875,765.7755126953125,0.7793627977371216,2584.832275390625,763.4557495117188,0.1413176953792572,2702.0498046875,766.3956909179688,0.9528477191925049,2585.869140625,765.4342651367188,0.062314361333847046,2933.405029296875,636.5711669921875,0.813223123550415
18,2303.065673828125,736.716796875,0.9975060820579529,2430.061767578125,579.8258666992188,0.9731850624084473,2372.812255859375,573.08154296875,0.8834377527236938,2588.6259765625,765.1439208984375,0.7422381639480591,2588.01025390625,762.9852905273438,0.15817037224769592,2701.35498046875,767.1044311523438,0.9445789456367493,2588.363037109375,764.9391479492188,0.1050507128238678,2927.43359375,637.0029907226562,0.8014821410179138
19,2292.07177734375,741.9707641601562,0.9989114999771118,2422.153076171875,582.1609497070312,0.8262181282043457,2359.66015625,572.4074096679688,0.8043639063835144,2589.760986328125,766.8968505859375,0.7266519069671631,2588.468017578125,766.461669921875,0.18702924251556396,2702.16015625,768.9022827148438,0.9733227491378784,2589.37646484375,766.13720703125,0.16079828143119812,2920.7998046875,631.2925415039062,0.8576481342315674
20,2279.70166015625,745.7846069335938,0.9783493280410767,2405.54736328125,586.7589111328125,0.8586198091506958,2344.044921875,573.4295043945312,0.8491615653038025,2588.065185546875,765.2033081054688,0.6745789647102356,2585.7724609375,764.2774047851562,0.18170586228370667,2705.487548828125,770.5783081054688,0.9847002029418945,2588.058837890625,766.2849731445312,0.2840123772621155,2908.037841796875,625.2561645507812,0.7887165546417236
21,2264.99169921875,744.3206787109375,0.9798098802566528,2398.45947265625,591.7046508789062,0.9171487092971802,2333.547119140625,577.9207763671875,0.9239934682846069,2589.37744140625,765.9369506835938,0.7107118368148804,2587.45703125,763.8322143554688,0.11685377359390259,2704.74267578125,769.80517578125,0.9854748249053955,2589.63818359375,765.9846801757812,0.1799405813217163,2895.93359375,617.4285888671875,0.9133940935134888
22,2244.6787109375,740.9041748046875,0.9953314065933228,2322.7568359375,575.3237915039062,0.6745032072067261,2324.211181640625,573.6696166992188,0.9284526109695435,2588.05078125,765.30419921875,0.764413595199585,2337.56591796875,749.2886352539062,0.6163991093635559,2705.26025390625,770.5859985351562,0.9873474836349487,2340.46337890625,749.5272216796875,0.2591974139213562,2884.510498046875,613.105224609375,0.9586768746376038
23,2226.07177734375,736.5908813476562,0.9928306937217712,2307.430419921875,571.8191528320312,0.8409448862075806,2307.23681640625,569.4633178710938,0.9645941257476807,2542.2041015625,738.7012329101562,0.6625685691833496,2541.0771484375,739.7736206054688,0.664126455783844,2705.585205078125,769.091552734375,0.981927752494812,2344.675048828125,746.5032348632812,0.3185301423072815,2873.294677734375,613.9044799804688,0.9151097536087036
24,2208.610595703125,734.5905151367188,0.9748053550720215,2292.75,571.714111328125,0.8698080778121948,2290.865478515625,567.9386596679688,0.7170530557632446,2346.43115234375,746.069580078125,0.42282137274742126,2419.14697265625,736.5178833007812,0.5823770761489868,2707.499755859375,769.3786010742188,0.9866074323654175,2343.158203125,745.5750732421875,0.20238494873046875,2866.6591796875,608.0720825195312,0.953243613243103
25,2182.2431640625,728.4948120117188,0.9889324903488159,2282.606201171875,575.5054931640625,0.6457598805427551,2272.35400390625,566.2210693359375,0.1657450795173645,2340.45947265625,736.2320556640625,0.5396009683609009,2340.1396484375,735.833984375,0.33828842639923096,2707.52880859375,768.9605712890625,0.9830299615859985,2340.26611328125,735.66796875,0.3501300811767578,2857.681396484375,599.416748046875,0.9082479476928711
26,2158.564208984375,726.770751953125,0.9909418821334839,2249.687744140625,570.4070434570312,0.259548157453537,2249.945556640625,564.7348022460938,0.2830406427383423,2281.88623046875,734.291259765625,0.5283975005149841,2342.84619140625,746.5394287109375,0.5727355480194092,2708.54541015625,766.9774169921875,0.9678009748458862,2281.45751953125,734.199462890625,0.27885234355926514,2840.293212890625,594.2132568359375,0.9455628395080566
27,2130.964111328125,729.6307373046875,0.9906810522079468,2224.111328125,572.4055786132812,0.45931917428970337,2226.0205078125,566.440185546875,0.5406345129013062,2235.226318359375,742.18115234375,0.45415976643562317,2341.40869140625,747.1398315429688,0.6466652154922485,2709.986328125,768.7827758789062,0.976872444152832,2235.164794921875,741.9714965820312,0.4317311644554138,2822.120361328125,585.8042602539062,0.9196692705154419
28,2107.142578125,735.8048095703125,0.9693484306335449,2205.799072265625,581.3148193359375,0.4935249388217926,2203.363525390625,575.3968505859375,0.3635992407798767,2219.3701171875,759.2350463867188,0.6316475868225098,2338.503662109375,747.2051391601562,0.912629246711731,2709.226318359375,770.0185546875,0.9707169532775879,2218.63818359375,758.8473510742188,0.2895200252532959,2791.872802734375,575.52978515625,0.9418603777885437
29,2078.149658203125,736.3380126953125,0.9925425052642822,2174.94677734375,584.5059814453125,0.4833434224128723,2170.620361328125,576.0272216796875,0.49469712376594543,2217.989990234375,761.8756713867188,0.6922053098678589,2338.761962890625,746.0803833007812,0.9114265441894531,2708.17333984375,771.2696533203125,0.9099031686782837,2703.89501953125,769.7735595703125,0.18470874428749084,2757.635498046875,565.6937866210938,0.9644020199775696
30,2058.653564453125,737.392822265625,0.9881503582000732,2165.2724609375,591.797119140625,0.9487764239311218,2156.0869140625,579.3372802734375,0.9196497797966003,2217.767333984375,761.4551391601562,0.7697784900665283,2338.74365234375,746.2805786132812,0.9482057094573975,2712.029541015625,770.1537475585938,0.7256509065628052,2707.96240234375,766.8731689453125,0.264900803565979,2718.506591796875,573.2503662109375,0.9312610626220703
31,2042.45947265625,738.6962890625,0.9880364537239075,2150.25390625,594.32275390625,0.9493436217308044,2141.71728515625,581.0626831054688,0.7194551825523376,2215.696533203125,761.9782104492188,0.8256786465644836,2334.04052734375,746.5482177734375,0.743405818939209,2442.70849609375,739.3120727539062,0.7534623742103577,2437.478515625,738.3261108398438,0.901543140411377,2684.216796875,595.13330078125,0.8810988664627075
32,2025.747802734375,741.6414794921875,0.986846923828125,2133.656982421875,592.7207641601562,0.857810914516449,2126.443359375,581.8751220703125,0.7691811323165894,2216.401123046875,761.9583740234375,0.8383274078369141,2310.964111328125,747.5237426757812,0.35791754722595215,2218.63037109375,760.3822631835938,0.5711996555328369,2361.254638671875,747.8951416015625,0.13442766666412354,2649.009765625,618.4629516601562,0.8789188861846924
33,2013.9757080078125,743.2561645507812,0.9919900894165039,2124.09130859375,591.5488891601562,0.8420414328575134,2114.275390625,581.0497436523438,0.9087580442428589,2219.544677734375,762.9203491210938,0.7540968060493469,2218.302490234375,757.411376953125,0.21600669622421265,2474.882080078125,740.6284790039062,0.6865233182907104,2473.50244140625,740.5035400390625,0.3724365532398224,2627.77099609375,634.3450317382812,0.7551736831665039
34,2002.468017578125,742.5476684570312,0.998070240020752,2113.556884765625,592.6319580078125,0.9486758708953857,2100.76318359375,582.7794799804688,0.905652642250061,2220.646240234375,761.3757934570312,0.8536774516105652,2292.45654296875,741.62939453125,0.4349310100078583,2353.385498046875,750.0210571289062,0.831695556640625,2349.01318359375,746.144775390625,0.09376299381256104,2612.6279296875,640.703125,0.9248708486557007
35,1987.2474365234375,738.5596923828125,0.9958107471466064,2095.68115234375,590.3201293945312,0.9645295143127441,2083.94287109375,582.0669555664062,0.7985227704048157,2221.01123046875,760.34375,0.8139996528625488,2312.666015625,746.4418334960938,0.25776559114456177,2331.377197265625,763.6163330078125,0.854408323764801,1989.397705078125,734.3639526367188,0.06849128007888794,2602.92724609375,648.1752319335938,0.7723489999771118
36,1969.6207275390625,735.1515502929688,0.9947425127029419,2072.0439453125,587.2963256835938,0.9062557220458984,2058.083984375,576.6178588867188,0.3834577202796936,2220.969482421875,757.1973266601562,0.8481142520904541,2222.025390625,747.313720703125,0.26125723123550415,2334.819091796875,769.9553833007812,0.9635294675827026,2329.967041015625,768.8132934570312,0.13354283571243286,2601.34521484375,658.2156372070312,0.8699320554733276
